"";"chlopi-czesc-czwarta-lato";"chlopi-czesc-czwarta-zima";"chlopi-czesc-pierwsza-jesien";"chlopi-czesc-trzecia-wiosna";"George R.R. Martin 01 - Gra o tron";"George R.R. Martin 03 - Nawalnica mieczy 01 - Stal i snieg";"George R.R. Martin 04 - Nawalnica mieczy 02 - Krew i zloto";"George R.R. Martin 05 - Uczta dla wron 01 - Cienie smierci";"Hobbit";"Jan_Pawel_II";"Jozef_Pilsudski";"Mikolaj_Kopernik";"Robert_Lewandowski";"Wiedzmin-01";"Wiedzmin-02";"Wiedzmin-03";"Wiedzmin-04";"Wladca_pierscien_Powrot_Krola";"Wladca_pierscieni_Druzyna_Pierscienia";"Wladca_pierscieni_Dwie_Wieze"
"barbarzyńca";0;0;0;0;0;0;0;0,00206691922280601;0;0;0;0;0;0;0;0;0;0;0;0
"barceloną";0;0;0;0;0;0;0;0;0;0;0;0;0,00221523736283309;0;0;0;0;0;0;0
"bard";0;0;0;0;0;0;0;0;0,016278448568314;0;0;0;0;0;0;0;0;0;0;0
"bardziej";0;0;0;0;0,00112281003259751;0,001192549786175;0,00100043690268784;0;0,000542374337780155;0;0,000575138838464828;0;0;0;0,000785813842731958;0;0,000745150771956695;0,00128500066195767;0,000593816027548995;0
"bariera";0;0;0;0;0;0;0;0;0;0;0;0;0,00221523736283309;0;0;0;0;0;0;0
"bark";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00226598096513463;0,00218835842877955;0;0;0;0
"barka";0;0;0;0;0;0,00171942447975536;0;0;0;0;0;0,00170530189675943;0;0;0;0;0;0;0;0
"barlog";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00279555504197113;0;0;0
"barłóg";0;0;0;0,00224866185998302;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"barok";0;0;0;0;0;0;0;0;0;0,00205414833407194;0;0;0;0;0;0;0;0;0;0
"baron";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00279555504197113;0;0;0
"barować";0;0,00248529505168911;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"barring";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0056942399142126;0;0;0;0
"bartkowi";0;0,00248529505168911;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"bartłomieja";0;0;0;0;0;0;0;0;0;0;0;0,0022186489193467;0;0;0;0;0;0;0;0
"baruk";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00197438469387271
"barwa";0;0;0,00148829015452213;0;0,0013338038957925;0;0;0;0;0;0;0;0,00701426343968787;0;0;0;0;0;0;0
"barwić";0;0,00248529505168911;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"barwy";0;0;0,00148829015452213;0;0,0013338038957925;0;0,00475373963381017;0;0;0;0;0;0;0;0;0;0;0;0;0
"bary";0;0,00248529505168911;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"barykada";0;0;0;0;0;0;0;0;0,00312799255639111;0;0;0;0;0;0;0;0;0;0;0,00303511018262893
"barzej";0,00571432585129707;0;0;0,00345674099363929;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"baszta";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00394876938774542
"bat";0;0;0,00470030244142182;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"bata";0;0;0,00235015122071091;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"batorego";0;0;0;0;0;0;0;0;0;0;0;0;0,00221523736283309;0;0;0;0;0;0;0
"bawiac";0;0;0;0;0;0;0;0;0;0;0;0;0;0,00277580481367204;0;0;0;0;0;0
"bawić";0;0;0;0;0;0,00141664885826408;0;0,00130892663518231;0;0;0;0;0;0;0;0;0;0;0,00141080700730217;0
"bayer";0;0;0;0;0;0;0;0;0;0;0;0;0,00221523736283309;0;0;0;0;0;0;0
"bayerem";0;0;0;0;0;0;0;0;0;0;0;0;0,00221523736283309;0;0;0;0;0;0;0
"bayern";0;0;0;0;0;0;0;0;0;0;0;0;0,0132914241769986;0;0;0;0;0;0;0
"bayernem";0;0;0;0;0;0;0;0;0;0;0;0;0,0155066615398316;0;0;0;0;0;0;0
"bayernie";0;0;0;0;0;0;0;0;0;0;0;0;0,00443047472566618;0;0;0;0;0;0;0
"bayernowi";0;0;0;0;0;0;0;0;0;0;0;0;0,00221523736283309;0;0;0;0;0;0;0
"bayernu";0;0;0;0;0;0;0;0;0;0;0;0;0,0132914241769986;0;0;0;0;0;0;0
"bazar";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0056942399142126;0;0;0;0
"bazia";0;0;0;0,00224866185998302;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"baziak";0;0;0;0;0;0;0;0;0;0,00205414833407194;0;0;0;0;0;0;0;0;0;0
"baziaka";0;0;0;0;0;0;0;0;0;0,00205414833407194;0;0;0;0;0;0;0;0;0;0
"bazylei";0;0;0;0;0;0;0;0;0;0;0;0,0022186489193467;0;0;0;0;0;0;0;0
"bazyliki";0;0;0;0;0;0;0;0;0;0,00410829666814388;0;0;0;0;0;0;0;0;0;0
"bazyliszek";0;0;0;0;0;0;0;0;0;0;0;0;0;0,00213354405580434;0,0135958857908078;0;0;0;0;0
"beatyfikacyjny";0;0;0;0;0;0;0;0;0;0,00205414833407194;0;0;0;0;0;0;0;0;0;0
"beatyfikować";0;0;0;0;0;0;0;0;0;0,00410829666814388;0;0;0;0;0;0;0;0;0;0
"bebechy";0;0;0;0;0;0;0;0;0;0;0;0;0;0,00277580481367204;0;0;0;0;0;0
"beczka";0;0;0;0;0;0;0;0;0;0;0;0;0;0,00277580481367204;0;0;0;0;0;0
"beda";0;0;0;0;0;0;0;0;0;0;0;0;0;0,00277580481367204;0;0;0;0;0;0
"bedac";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00559111008394225;0;0;0
"będąc";0;0;0;0;0;0;0;0;0;0;0,00331695266588853;0;0;0;0;0,00218835842877955;0;0;0;0
"będącej";0;0;0;0;0;0;0;0;0;0;0;0,0022186489193467;0;0;0;0;0;0;0;0
"będący";0;0;0;0;0;0;0,00187665136556116;0;0;0;0;0;0;0;0;0;0;0;0;0
"będących";0;0;0;0;0;0;0;0;0;0;0;0,0022186489193467;0;0;0;0;0;0;0;0
"będę";0;0,000998830128905237;0;0;0,000846474461094642;0,00179810102915756;0,000754218668765179;0,00166137311732779;0,00163556082313202;0;0;0;0;0;0;0;0;0;0;0
"bedzie";0;0;0;0;0;0;0;0;0;0;0;0;0;0,00277580481367204;0;0;0;0;0;0
"będziecie";0;0;0,00235015122071091;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"będziemy";0;0;0;0;0;0;0,00201643777237287;0,00222087813953837;0,00109318648535187;0;0;0;0;0;0;0;0;0,00129499614884962;0;0
"będziesz";0;0;0;0;0;0,00120182613607006;0;0,00333131720930755;0;0;0;0;0;0;0,00158385272502549;0;0;0,00129499614884962;0;0
"bękarci";0;0;0;0;0;0;0,0014424351258738;0,00317735829257519;0;0;0;0;0;0;0;0;0;0;0;0
"bękart";0;0;0;0;0;0;0;0,01033459611403;0;0;0;0;0;0;0;0;0;0;0;0
"beknąć";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00294810920524377;0;0;0;0;0
"bełchatów";0;0;0;0;0;0;0;0;0;0;0;0;0,00221523736283309;0;0;0;0;0;0;0
"belgii";0;0;0;0;0;0;0;0;0;0;0,00215772745625929;0;0;0;0;0;0;0;0;0
"belgijski";0;0;0;0;0;0;0;0;0;0,00205414833407194;0;0;0;0;0;0;0;0;0;0
"belka";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00214872451157009;0;0;0,00303511018262893
"bełkot";0;0;0,00235015122071091;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"bełkotać";0;0,00248529505168911;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"bełkotliwy";0;0;0;0,00224866185998302;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"belli";0;0;0;0;0;0;0;0;0;0;0;0,0022186489193467;0;0;0;0;0;0;0;0
"benedykta";0;0;0;0;0;0;0;0;0;0,00410829666814388;0;0;0;0;0;0;0;0;0;0
"benellego";0;0;0;0;0;0;0;0;0;0,00205414833407194;0;0;0;0;0;0;0;0;0;0
"benewentu";0;0;0;0;0;0;0;0;0;0;0;0,0022186489193467;0;0;0;0;0;0;0;0
"berberys";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0028471199571063;0;0;0;0
"berdysz";0;0;0;0;0,00210620277528624;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"beret";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00279555504197113;0;0;0
"beric";0;0;0;0;0;0,00671106847032199;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"berica";0;0;0;0;0;0,00223702282344066;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"berikiem";0;0;0;0;0;0,00223702282344066;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"berlina";0;0;0;0;0;0;0;0;0;0;0;0;0,00221523736283309;0;0;0;0;0;0;0
"berło";0;0;0;0;0;0;0;0;0;0;0,00215772745625929;0;0;0;0;0;0;0;0;0
"bernard";0;0;0;0;0;0;0;0;0;0;0;0,00443729783869339;0;0;0;0;0;0;0;0
"bernie";0;0;0;0;0;0;0;0;0;0;0,00215772745625929;0;0;0;0;0;0;0;0;0
"bestia";0;0;0;0;0;0;0;0;0;0;0;0;0;0,00277580481367204;0;0;0;0;0;0
"bezchmurny";0;0;0;0;0,00210620277528624;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"bezczelny";0;0;0;0;0;0;0,00187665136556116;0;0;0;0;0;0;0;0;0;0;0;0;0
"bezczynnosci";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00279555504197113;0;0;0
"bezdanami";0;0;0;0;0;0;0;0;0;0;0,00647318236877788;0;0;0;0;0;0;0;0;0
"bezdroże";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00279555504197113;0;0;0
"bezgwiezdny";0;0,00248529505168911;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"bezimienny";0;0;0;0;0,00161887334058838;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00151755509131446
"bezkrwisty";0;0;0;0;0;0;0,00187665136556116;0;0;0;0;0;0;0;0;0;0;0;0;0
"bezksięŝycowa";0;0;0;0;0;0;0;0;0,00203480607103925;0;0;0;0;0;0;0;0;0;0;0
"bezładny";0;0;0,00235015122071091;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"bezmyślny";0;0;0,00235015122071091;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"beznadziejny";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00214872451157009;0;0;0,00151755509131446
"beznamiętny";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0028471199571063;0;0;0;0
"bezpieczeństwo";0;0;0;0;0;0,00223702282344066;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"bezpieczniejszy";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00197438469387271
"bezpieczny";0;0;0;0;0,000487329434697856;0,0005175983436853;0,000868432479374729;0,000478240076518412;0,000470809792843691;0;0;0;0;0;0;0,000658761528326746;0,000646830530401035;0,0011154489682097;0,00103092783505155;0,00137048880767474
"bezpośredni";0;0;0;0;0;0;0;0;0;0;0,00165847633294426;0;0,00340535940019207;0;0;0;0;0;0;0
"bezrok";0;0;0,00235015122071091;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"bezruch";0;0;0;0;0,00161887334058838;0;0;0;0;0;0;0;0;0;0;0,00218835842877955;0;0;0;0
"bezsenny";0;0;0;0;0;0;0,00187665136556116;0;0;0;0;0;0;0;0;0;0;0;0;0
"bezskuteczny";0;0;0;0;0;0;0;0;0;0;0;0,0022186489193467;0;0;0;0;0;0;0;0
"bezszelestny";0;0;0;0;0,00631860832585872;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"beztroska";0;0;0;0;0;0;0,00187665136556116;0;0;0;0;0;0;0;0;0;0;0;0;0
"bezwiedny";0;0;0,00470030244142182;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"bezwstydny";0;0;0;0;0;0,00223702282344066;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"biada";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00279555504197113;0;0;0
"biadolić";0,00495633955835707;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"biała";0,00114678899082569;0,00115008625646924;0,00108754758020663;0;0,00194931773879142;0;0;0;0;0,000950570342205323;0;0;0;0;0;0;0;0;0;0
"białawy";0,00156936100582925;0,00157387325713985;0;0,00142401955991998;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"biale";0;0;0;0;0;0;0;0;0;0;0;0;0;0,00277580481367204;0;0;0;0;0;0
"białe";0;0;0,00126260364050428;0,00120807913365628;0;0;0;0;0;0;0;0;0;0;0,00158385272502549;0,00152959690045281;0;0;0;0
"bialego";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00279555504197113;0;0;0
"bialej";0;0;0;0;0;0;0;0;0;0;0;0;0;0,00277580481367204;0;0;0;0;0;0
"białnością";0;0,00248529505168911;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"białobrzuszne";0;0;0;0,00224866185998302;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"białoczerwonym";0;0;0;0,00224866185998302;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"białość";0;0,00497059010337822;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"białowłosy";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0176886552314626;0;0;0;0;0
"bialowlosym";0;0;0;0;0;0;0;0;0;0;0;0;0;0,00277580481367204;0;0;0;0;0;0
"biały";0,000573394495412844;0,00115008625646924;0;0;0,000487329434697856;0;0,000434216239687364;0,00286944045911047;0;0,000475285171102662;0;0;0;0;0,000682128240109141;0,00131752305665349;0;0;0,000515463917525773;0,00137048880767474
"biblia";0;0;0;0;0;0;0;0;0;0,00410829666814388;0;0;0;0;0;0;0;0;0;0
"biblioteka";0;0;0;0;0;0;0,00118843490845254;0;0;0;0;0,00843007883213411;0;0;0;0;0;0;0,00141080700730217;0
"bibliotheca";0;0;0;0;0;0;0;0;0;0;0;0,0022186489193467;0;0;0;0;0;0;0;0
"bić";0,00229357798165138;0,00345025876940771;0;0,00624349635796046;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00223089793641941;0;0,00182731841023298
"biec";0;0;0;0;0;0;0;0;0;0;0;0;0;0,00213354405580434;0;0;0;0;0;0,00151755509131446
"bieda";0;0,00157387325713985;0;0;0;0;0;0;0,0025771804088194;0;0;0;0;0;0;0;0;0,00152647272401908;0;0
"biedak";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00241044511705932;0;0
"biedaka";0;0;0,00180637743060759;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00185272063295447;0;0
"biedny";0,00114678899082569;0,00115008625646924;0,00108754758020663;0;0;0,0010351966873706;0;0;0;0,000950570342205323;0;0;0;0;0;0;0;0;0;0
"biedota";0;0;0,00235015122071091;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"bieg";0;0;0;0;0;0;0;0;0;0;0;0;0,00119012203735898;0;0;0;0;0,00129499614884962;0,0011968701520038;0,00106072548875622
"biegać";0,00156936100582925;0,00157387325713985;0;0;0;0;0,00118843490845254;0;0;0;0;0;0;0;0;0;0;0;0;0
"bieganina";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00279555504197113;0;0;0
"biegiem";0;0;0,00235015122071091;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"biegł";0;0;0,00361275486121518;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00151755509131446
"biegła";0;0;0,00180637743060759;0,00172837049681965;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"biegli";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00394876938774542
"biegły";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00294810920524377;0;0;0;0;0
"biegnąc";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00197438469387271
"biegnąć";0;0;0;0,00142401955991998;0;0;0;0;0,0012885902044097;0;0;0;0;0;0;0;0;0,00152647272401908;0;0
"biel";0;0;0;0;0;0;0,00187665136556116;0;0;0;0;0;0;0;0;0;0;0;0;0
"bieleć";0;0;0,00235015122071091;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"bielić";0;0,00267041759043975;0,00378781092151283;0,00120807913365628;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00106072548875622
"bielizna";0;0;0;0;0;0,00223702282344066;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"bierąc";0,00247816977917853;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"bierzmowanie";0;0;0;0;0;0;0;0;0;0,00410829666814388;0;0;0;0;0;0;0;0;0;0
"bies";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0056942399142126;0;0;0;0
"bieży";0,00190477528376569;0;0,00180637743060759;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"bijatyka";0;0,00248529505168911;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"bila";0;0,00191025192345449;0;0;0;0;0;0,0015886791462876;0;0;0;0;0;0;0;0;0;0;0;0
"bilans";0;0;0;0;0;0;0;0;0;0;0;0;0,00221523736283309;0;0;0;0;0;0;0
"bilba";0;0;0;0;0;0;0;0;0,00469198883458667;0;0;0;0;0;0;0;0;0;0,0256850110429435;0
"bilbo";0;0;0;0;0;0;0;0;0,0218959478947378;0;0;0;0;0;0;0;0;0;0,0325343473210618;0
"bild";0;0;0;0;0;0;0;0;0;0;0;0;0,00221523736283309;0;0;0;0;0;0;0
"billewiczów";0;0;0;0;0;0;0;0;0;0;0,00215772745625929;0;0;0;0;0;0;0;0;0
"biodro";0;0;0;0;0;0,00171942447975536;0;0;0;0;0;0;0;0;0,00453196193026925;0;0;0;0;0
"biograf";0;0;0;0;0;0;0;0;0;0;0;0,0022186489193467;0;0;0;0;0;0;0;0
"biorąc";0;0;0;0;0;0;0;0;0;0;0;0;0,00443047472566618;0;0;0;0;0;0;0
"biret";0;0;0;0;0;0;0;0;0;0,00157886316296928;0;0;0;0;0,00226598096513463;0;0;0;0;0
"birkenmajer";0;0;0;0;0;0;0;0;0;0;0;0,0022186489193467;0;0;0;0;0;0;0;0
"birkenmajera";0;0;0;0;0;0;0;0;0;0;0;0,0022186489193467;0;0;0;0;0;0;0;0
"biskup";0;0;0,00148829015452213;0;0;0;0;0;0;0,0143092307679792;0;0,0238852233577133;0;0;0;0;0;0;0;0
"biskupi";0;0;0;0;0;0;0;0;0;0,00616244500221582;0;0;0;0;0;0;0;0;0;0
"biskupstwo";0;0;0;0;0;0;0;0;0;0,00157886316296928;0;0,00511590569027828;0;0;0;0;0;0;0;0
"bitny";0;0;0;0;0;0;0;0;0,00203480607103925;0;0;0;0;0;0;0;0;0;0;0
"bitwa";0;0;0;0;0;0,0041407867494824;0,000868432479374729;0;0,00470809792843691;0;0;0;0;0;0;0;0;0;0,00103092783505155;0,00365463682046597
"bitym";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00279555504197113;0;0;0
"biuro";0;0;0;0;0;0;0;0;0;0;0,00431545491251858;0;0;0;0;0;0;0;0;0
"biust";0;0;0;0;0;0,00223702282344066;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"bizantyjski";0;0;0;0;0;0;0;0;0;0;0;0,0022186489193467;0;0;0;0;0;0;0;0
"blacha";0;0;0;0;0;0;0;0;0;0;0;0;0,00221523736283309;0;0;0;0;0;0;0
"błąd";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00222779798705534;0
"blade";0;0;0;0,00142401955991998;0,00400141168737749;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00125032690459854
"blady";0;0,000870944895244254;0,00164717038915689;0,000788019340702268;0,000738096088123664;0;0;0;0;0;0;0;0;0;0,00206626626579776;0,00099774253809602;0;0;0,000780707821046267;0
"błądzić";0;0;0,00235015122071091;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"błagać";0;0;0;0;0;0,00343884895951073;0;0,0015886791462876;0;0;0;0;0;0;0;0;0;0;0;0
"błagając";0;0;0;0;0;0,00171942447975536;0;0,0015886791462876;0;0;0;0;0;0;0;0;0;0;0;0
"błąkać";0;0;0;0;0;0;0;0;0,00203480607103925;0;0;0;0;0;0;0;0;0;0;0
"blask";0,000995966510416403;0;0;0;0,0059253212276625;0;0,000754218668765179;0;0,00081778041156601;0;0;0;0;0;0;0,0011442461094639;0;0;0;0,000793497302040295
"błaszczykowskim";0;0;0;0;0;0;0;0;0;0;0;0;0,00221523736283309;0;0;0;0;0;0;0
"blat";0;0;0;0;0;0;0;0;0;0;0;0;0;0,00213354405580434;0,00226598096513463;0;0;0;0;0
"blathanna";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0028471199571063;0;0;0;0
"blazen";0;0;0;0;0;0;0;0;0;0;0;0;0;0,00277580481367204;0;0;0;0;0;0
"blednąć";0;0;0;0,00172837049681965;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00151755509131446
"błędny";0,00190477528376569;0;0;0;0;0;0;0;0;0;0;0,00170530189675943;0;0;0;0;0;0;0;0
"blednych";0;0;0;0;0;0;0;0;0;0;0;0;0;0,00277580481367204;0;0;0;0;0;0
"bledziuśkim";0,00247816977917853;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"błękit";0;0;0,00180637743060759;0;0,00161887334058838;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"błękitny";0;0;0;0;0;0;0;0;0,00203480607103925;0;0;0;0;0;0;0;0;0;0;0
"bliŝej";0;0;0;0;0;0;0;0;0,0040696121420785;0;0;0;0;0;0;0;0;0;0;0
"bliski";0;0;0;0,000687787770492905;0;0;0,000574002646499072;0;0;0,00125658564152791;0;0,000678607851584888;0;0;0;0,00348334148850425;0,00171012690153604;0,000737271664744764;0;0,000603895886197973
"bliskość";0;0;0;0;0;0,00223702282344066;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"blizej";0;0;0;0;0;0;0;0;0;0;0;0;0;0,00555160962734408;0;0;0;0;0;0
"bliżej";0;0;0;0,00241615826731255;0,00113154390589053;0;0;0,00111043906976918;0;0;0;0;0;0;0;0;0;0,00129499614884962;0;0
"blizna";0;0;0;0;0,0013338038957925;0;0,00237686981690509;0,00785355981109385;0;0;0;0;0;0;0;0;0;0;0;0
"bliźni";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00559111008394225;0;0;0
"bliźniak";0;0;0;0;0;0;0;0,00206691922280601;0;0;0;0;0;0;0;0;0;0;0;0
"bliźnię";0;0;0;0;0;0;0;0;0;0;0,00215772745625929;0;0;0;0;0;0;0;0;0
"bliższy";0;0;0;0,00345674099363929;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00151755509131446
"błogi";0;0;0;0;0,00210620277528624;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"błogosławić";0;0;0,00470030244142182;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"błogosławieństwo";0;0;0,00180637743060759;0;0;0;0;0;0;0,00157886316296928;0;0;0;0;0;0;0;0;0;0
"błogosławiony";0;0;0;0;0;0;0,0043273053776214;0,0015886791462876;0;0;0;0;0;0;0;0;0;0;0;0
"blok";0;0;0;0;0;0;0;0;0;0,00410829666814388;0;0;0;0;0;0;0;0;0;0
"błoniasty";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00294810920524377;0;0;0;0;0
"błotnisty";0;0;0;0;0;0,00223702282344066;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"błotny";0;0;0;0,00224866185998302;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"bloto";0;0;0;0;0;0;0;0;0;0;0;0;0;0,00277580481367204;0;0;0;0;0;0
"błoto";0;0,00191025192345449;0;0;0,00161887334058838;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"blount";0;0;0;0;0;0;0;0,00206691922280601;0;0;0;0;0;0;0;0;0;0;0;0
"bluzka";0;0;0;0;0;0,00223702282344066;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"błysk";0;0;0;0;0,00194931773879142;0;0;0,000956480153036825;0,000941619585687382;0;0;0;0;0;0;0,00131752305665349;0;0;0;0,000913659205116492
"błyskać";0;0,00497059010337822;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"błyskając";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00294810920524377;0;0;0;0;0
"blyskala";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00279555504197113;0;0;0
"błyskawica";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00592315408161813
"błyskawiczny";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00294810920524377;0;0;0;0;0
"błyskotka";0;0;0;0;0;0;0;0;0,00203480607103925;0;0;0;0;0;0;0;0;0;0;0
"błysnąć";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00171233406952957;0,00151755509131446
"blysnal";0;0;0;0;0;0;0;0;0;0;0;0;0;0,00277580481367204;0;0;0;0;0;0
"blysnely";0;0;0;0;0;0;0;0;0;0;0;0;0;0,00277580481367204;0;0;0;0;0;0
"błyszczeć";0;0;0,00297658030904427;0,00142401955991998;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00125032690459854
"bobek";0;0;0;0;0;0;0;0;0;0;0;0;0,00221523736283309;0;0;0;0;0;0;0
"bobera";0;0;0;0;0;0;0;0,00206691922280601;0;0;0;0;0;0;0;0;0;0;0;0
"bobolaków";0;0;0;0;0;0;0;0;0;0;0;0;0;0,00277580481367204;0;0;0;0;0;0
"bobrować";0,00247816977917853;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"boby";0,00247816977917853;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"boć";0,00247816977917853;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"bochenek";0;0;0;0;0;0;0;0;0,00203480607103925;0;0;0;0;0;0;0;0;0;0;0
"bocian";0;0;0;0,00224866185998302;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"bociek";0;0;0;0,00449732371996604;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"boczek";0;0;0;0;0;0;0,00187665136556116;0;0;0;0;0;0;0;0;0;0;0;0;0
"boczny";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00197438469387271
"bodaj";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00241044511705932;0;0
"bodajze";0;0;0;0;0;0;0;0;0;0;0;0;0;0,00277580481367204;0;0;0;0;0;0
"boffinowie";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00222779798705534;0
